# Gyration Radius Results
# Date: 2025-04-04 17:11:27.452085
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,Gyration_radius,Standard_deviation_ddof=1
1-1,0.9864481563189411,7310,52.166815819947864,0.0
1-1,0.9864481563189411,267,10.782609571135623,0.0
1-1,0.9864481563189411,263,10.231401517242919,0.0
1-1,0.9864481563189411,223,8.196583261102552,0.0
1-1,0.9864481563189411,132,5.506184435157991,0.0
1-1,0.9864481563189411,97,5.8455335526035315,0.0
1-1,0.9864481563189411,85,7.117909572212946,0.0
1-1,0.9864481563189411,64,9.845237982776242,0.0
1-1,0.9864481563189411,60,3.80697459350014,0.0
1-1,0.9864481563189411,49,5.402114445578881,0.0
1-1,0.9864481563189411,44,3.6797132029817687,0.0
1-1,0.9864481563189411,30,4.984420171338332,0.0
1-1,0.9864481563189411,28,3.4862791822351293,0.0
1-1,0.9864481563189411,27,2.9846877835373706,0.0
1-1,0.9864481563189411,23,2.5169990823306665,0.0
1-1,0.9864481563189411,22,2.2179768906828823,0.0
1-1,0.9864481563189411,19,2.967973090499302,0.0
1-1,0.9864481563189411,17,1.909727421264462,0.0
1-1,0.9864481563189411,15,2.1167998615479546,0.0
1-1,0.9864481563189411,14,2.8616036605728756,0.0
1-1,0.9864481563189411,13,1.9363415798351145,0.0
1-1,0.9864481563189411,11,1.8826847528070665,0.0
1-1,0.9864481563189411,9,1.5097120571915992,0.0
1-1,0.9864481563189411,8,1.2350303033518448,0.0
1-1,0.9864481563189411,7,1.7017030815796388,0.0
1-1,0.9864481563189411,6,1.2735490031613506,0.0
1-1,0.9864481563189411,5,1.1322007599233457,0.0
1-1,0.9864481563189411,4,0.9182465634106836,0.0
1-1,0.9864481563189411,3,0.7338318006457624,0.0
1-1,0.9864481563189411,2,0.5,0.0
