# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:45:24.106770
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.9769148322202985,13,2,0.0
1-1,0.9769148322202985,9,1,0.0
1-1,0.9769148322202985,8,2,0.0
1-1,0.9769148322202985,6,1,0.0
1-1,0.9769148322202985,5,1,0.0
1-1,0.9769148322202985,4,7,0.0
1-1,0.9769148322202985,3,15,0.0
1-1,0.9769148322202985,2,39,0.0
