# 1 : 1-1
# 0 : std 1-1
16.409009009009008,0.0
24.94919168591224,0.0
20.209183673469386,0.0
24.054455445544555,0.0
22.686486486486487,0.0
13.607954545454547,0.0
13.908163265306124,0.0
11.346604215456672,0.0
341.08226620100896,0.0
373.68889826931195,0.0
1167.9736680955298,0.0
564.2437525604261,0.0
409.4402173913044,0.0
5717.063471778488,0.0
10664.090107510248,0.0
11697.421699385584,0.0
13381.53728321749,0.0
13473.358881754948,0.0
13379.59767488744,0.0
13554.44591728526,0.0
13807.403614060542,0.0
13587.104020804161,0.0
13660.59212808539,0.0
13065.927301874957,0.0
13234.615406892557,0.0
12862.958536768572,0.0
10313.200813885891,0.0
4995.191587438779,0.0
2179.166841773482,0.0
178.1149863760218,0.0
13.872901678657072,0.0
