# 1 : 1-1
# 0 : std 1-1
4.838978669457111,0.0
6.150523968128047,0.0
6.056063013287511,0.0
7.089184653038463,0.0
5.756015670904481,0.0
5.033631919761718,0.0
5.172159958333247,0.0
5.0067608061922435,0.0
23.061992988201037,0.0
20.492025936806332,0.0
34.78305753503072,0.0
27.18107951210069,0.0
20.858866885103502,0.0
73.61024862963517,0.0
74.22857014889868,0.0
74.5413110459376,0.0
75.05436675562652,0.0
75.17751186321819,0.0
74.9349773961265,0.0
75.35192976409374,0.0
75.42211830134585,0.0
75.33061079789904,0.0
75.18995322032598,0.0
73.11778144741919,0.0
73.76079304514224,0.0
72.76450436440952,0.0
70.82385248351598,0.0
58.517221631327686,0.0
51.194295534193586,0.0
13.263689308565352,0.0
5.051003627907508,0.0
