# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:45:17.124555
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.9658532379063551,11,1,0.0
1-1,0.9658532379063551,9,1,0.0
1-1,0.9658532379063551,8,3,0.0
1-1,0.9658532379063551,6,4,0.0
1-1,0.9658532379063551,5,5,0.0
1-1,0.9658532379063551,4,5,0.0
1-1,0.9658532379063551,3,25,0.0
1-1,0.9658532379063551,2,58,0.0
