# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:44:42.591355
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.26582278481012656,6,1,0.0
1-1,0.26582278481012656,4,7,0.0
1-1,0.26582278481012656,3,21,0.0
1-1,0.26582278481012656,2,130,0.0
