# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:44:42.384405
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.1478537360890302,3,3,0.0
1-1,0.1478537360890302,2,42,0.0
