# Gyration Radius Results
# Date: 2025-04-04 17:44:42.383398
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,Gyration_radius,Standard_deviation_ddof=1
1-1,0.1478537360890302,3,0.7166099714203531,0.0
1-1,0.1478537360890302,2,0.5,0.0
