# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:45:40.249659
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.9824081602483554,6,2,0.0
1-1,0.9824081602483554,5,3,0.0
1-1,0.9824081602483554,4,4,0.0
1-1,0.9824081602483554,3,5,0.0
1-1,0.9824081602483554,2,16,0.0
