# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 17:46:22.051376
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
1-1,0.9969846153846154,5,1,0.0
1-1,0.9969846153846154,3,1,0.0
1-1,0.9969846153846154,2,3,0.0
