# Gyration Radius Results
# Date: 2025-04-04 17:46:10.170794
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,Gyration_radius,Standard_deviation_ddof=1
1-1,0.9942420909620237,4,0.9354143466934853,0.0
1-1,0.9942420909620237,2,0.5,0.0
