# Gyration Radius Results
# Date: 2025-04-04 18:56:31.708424
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,Gyration_radius,Standard_deviation_ddof=1
O_7-O_7,0.00247787610619469,3,1.820964696893933,0.0
O_7-O_7,0.00247787610619469,2,1.510011550540971,0.0
