# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 18:56:31.711951
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
O_6-O_7,0.01592920353982301,5,3,0.0
O_6-O_7,0.01592920353982301,4,2,0.0
O_6-O_7,0.01592920353982301,3,4,0.0
O_6-O_7,0.01592920353982301,2,5,0.0
