# Cluster Size Distribution ➜ 1 frames averaged.
# Date: 2025-04-04 18:56:31.711997
# Frames averaged: 1
# Connectivity_type,Concentration,Cluster_size,N_clusters,Standard_deviation_ddof=1
O_7-O_7,0.00247787610619469,3,1,0.0
O_7-O_7,0.00247787610619469,2,2,0.0
